"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT4G38760",3458.21622743096,0.159521591401766,0.0615019555232624,2.59376454040439,0.00949314760752399,0.0294263329321005
"gene-AT3G54160",45.8029162863148,-0.92058478483815,0.355053167863155,-2.59280825567218,0.00951958283249833,0.029500344111622
"gene-AT4G22970",427.320953054103,0.372961552847742,0.143843522419379,2.59282828016659,0.00951902860963524,0.029500344111622
"gene-AT5G35480",176.095777464587,0.494309501457131,0.19069275399267,2.59217768429802,0.00953705003874045,0.0295505021289057
"gene-AT4G24190",13946.5116603873,0.128288968947767,0.0494935696403955,2.59203306368633,0.00954106014347688,0.029558955508321
"gene-AT1G63650",252.744302158116,0.403525830653455,0.155692192739472,2.59181801960164,0.00954702576177075,0.0295734641376507
"gene-AT4G26600",544.541056550792,0.320177490239144,0.12354680205301,2.59154818189276,0.00955451613568,0.0295926914133842
"gene-AT4G38120",1424.21334325035,0.196337015469831,0.0757636235352045,2.59144172768612,0.00955747261903951,0.0295978728340629
"gene-AT3G61590",725.260506335122,-0.283640781406388,0.109466065774234,-2.59112976610831,0.00956614122328944,0.0296207399580813
"gene-AT5G65690",89.9307736062337,-0.872290123454843,0.336705561751151,-2.59066146373764,0.0095791672945963,0.0296570916549538
"gene-AT3G55110",462.29041266338,0.368756133654702,0.142365923729565,2.5901994240924,0.00959203466209839,0.0296929423108238
"gene-AT5G40300",563.235001601354,-0.295047278065314,0.113912464142393,-2.59012286571642,0.00959416822819809,0.0296955604260429
"gene-AT5G38910",12.5452851064016,2.40931551026874,0.93046009535874,2.5893808044931,0.00961487028888803,0.0297556427313742
"gene-AT3G24800",973.451335932677,-0.235341396987946,0.0908920458118272,-2.58924083934881,0.00961877950475355,0.0297637461889576
"gene-AT3G63460",7331.25820196238,0.15915728191359,0.0614728229851959,2.58906739896944,0.00962362564728283,0.0297747462499255
"gene-AT1G51800",617.297429882014,0.277325348370901,0.107122926813363,2.58885148698446,0.00962966154145187,0.0297894238642794
"gene-AT2G20725",1428.25581414531,-0.202267529294191,0.078134283921125,-2.58871674690685,0.00963342995695095,0.0297956537165853
"gene-AT5G56670",6460.22151957203,0.154410654706815,0.0596482500850053,2.58868708615529,0.00963425968649378,0.0297956537165853
"gene-AT5G17380",3293.08334703945,0.211357578249386,0.0816504465641745,2.58856610273731,0.00963764473529388,0.0298021255130939
"gene-AT5G61770",798.039314517544,0.259616713862941,0.100320475620894,2.58787363453119,0.00965704002120534,0.0298580967885457
"gene-AT1G12550",200.882598213889,0.480525845280974,0.185724852883319,2.58729964149097,0.00967314331270612,0.0299038760755718
"gene-AT5G40010",73.534308687433,-0.786305909871912,0.303935536953235,-2.58708118752463,0.00967927829290247,0.0299188308520158
"gene-AT3G17580",33.7017035973637,1.19216481587688,0.460836343870377,2.5869591922034,0.00968270587338265,0.0299240427460627
"gene-AT5G42040",35.9895862494535,-1.08713113736617,0.42024006855452,-2.58692880263779,0.00968355986691182,0.0299240427460627
"gene-AT5G06865",256.61979003895,0.442077023807915,0.170938654340408,2.58617353408879,0.00970480565545156,0.029985677825145
"gene-AT2G27550",528.640409532346,0.361914912390509,0.139976409651159,2.58554218737608,0.00972259738079649,0.030036625536413
"gene-AT1G68330",88.5848148689232,0.747205257071801,0.28900903660865,2.58540447675898,0.0097264820078488,0.0300446012885446
"gene-AT2G20520",16.4909677312301,1.68584388192513,0.652089004373768,2.5852972073101,0.0097295088898426,0.0300461065954555
"gene-AT5G10350",1551.99952885887,0.197092783671272,0.0762360948830482,2.58529485244,0.00972957534794511,0.0300461065954555
"gene-AT3G63088",13.3778219736219,2.05946125337585,0.796698760910255,2.58499366940504,0.00973807853816818,0.030064312894848
"gene-AT5G26920",677.756403033193,-1.32361203061542,0.512028807138272,-2.58503430307581,0.00973693095625384,0.030064312894848
"gene-AT4G18610",165.507621041142,-0.498620106725913,0.192914646103058,-2.58466693326925,0.00974731064932673,0.0300887866483032
"gene-AT3G43720",2742.96139602174,0.202165689781308,0.0782279747804933,2.58431450320148,0.00975727750099598,0.0301114911530335
"gene-AT5G61780",4169.14578378933,-0.145796483089854,0.0564157838244425,-2.58432079120891,0.00975709959428577,0.0301114911530335
"gene-AT3G09850",2378.2697851885,-0.163930325324227,0.0634403490918766,-2.58400730246325,0.00976597265872776,0.0301342919226018
"gene-AT3G63510",893.356761648785,0.240134366060077,0.0929396663824501,2.58376617225971,0.00977280256108033,0.030151331851211
"gene-AT1G14610",7831.27643196415,0.146350803768229,0.0566546949760241,2.58320698452554,0.00978865768188003,0.0301962083593942
"gene-AT5G11990",44.3345234370409,0.966529504914148,0.374190901353884,2.5829850523278,0.00979495666404004,0.0302115978753477
"gene-AT3G07340",1517.34092059312,-0.21791581345194,0.0843805548164069,-2.58253591631479,0.00980771530292138,0.0302469047973872
"gene-AT2G42760",142.990883104868,0.606284167359733,0.23486555455891,2.58140947274439,0.00983977943789836,0.0303417322891814
"gene-AT1G67290",2.64188422699318,-4.82490554298808,1.8691723375231,-2.58130587861241,0.00984273292225762,0.0303467814486347
"gene-AT1G58235",1151.57134786893,-0.205677808213739,0.0796822536303948,-2.58122478773973,0.00984504538643528,0.0303498531505095
"gene-AT1G67570",181.796673066942,0.511384810795433,0.198159447317023,2.58067338054946,0.00986078267824164,0.0303943039403254
"gene-AT5G05300",7.11761477138966,-2.59632581625784,1.00612751245635,-2.58051368650002,0.00986534456798189,0.030404301041579
"gene-AT5G23550",548.250727043878,-0.279789683179828,0.108458419322923,-2.57969537935811,0.0098887502040272,0.0304723628163388
"gene-AT1G72270",6.03705099570116,3.06288527081271,1.1875210543811,2.57922607730858,0.00990219573074564,0.0305097182462939
"gene-AT5G13450",10343.1427387106,0.136024935909087,0.0527419736421932,2.57906419717802,0.00990683738099651,0.0305199416390646
"gene-AT1G09920",1356.9887145429,-0.202170986622845,0.0783915319707741,-2.57899012227773,0.00990896200500768,0.0305224091468704
"gene-AT5G16600",194.820075554544,0.456777692700153,0.17717580302529,2.57810426085639,0.00993440184761268,0.0305925977836673
"gene-AT4G03280",54447.2013008393,0.116291509338379,0.0451067270625788,2.57814115347012,0.00993334121910699,0.0305925977836673
"gene-AT3G45030",4211.66402153746,0.164618446291093,0.0638600063980863,2.57780190726737,0.00994309803565967,0.0306152887707673
"gene-AT3G22100",382.581278218466,-0.41293029230744,0.160218339399617,-2.57729729227507,0.00995762669906327,0.0306559297802003
"gene-AT2G36885",985.786460001397,0.263102712179143,0.102106190819356,2.57675572918608,0.00997324019189089,0.0306998992904568
"gene-AT4G36750",1079.16094566218,-0.214244452863063,0.0831586885934941,-2.57633274991092,0.00998545002675212,0.0307323512189567
"gene-AT4G27090",13399.8447304482,0.119977713799067,0.046569808619281,2.57629819310431,0.00998644814101403,0.0307323512189567
"gene-AT1G63240",859.18635076824,-0.24086561435241,0.0935172882479414,-2.5756265912438,0.0100058638664225,0.0307879923800155
"gene-AT3G48690",6625.36245596612,0.170127072650655,0.0660569213077743,2.57546172728811,0.0100106351502667,0.0307985638332222
"gene-AT1G21350",1876.73355487521,0.20109863461672,0.0780842266283745,2.57540662564037,0.0100122302841461,0.0307993620760572
"gene-AT1G54630",3944.68267462241,0.157636746251872,0.061225939932046,2.57467253956136,0.0100335029008189,0.0308565675366742
"gene-AT1G57720",13265.4059907377,0.121534284463676,0.0472032421315301,2.57470205383405,0.0100326468493043,0.0308565675366742
"gene-AT2G41280",4.88051794788241,-3.73191994026245,1.45004400474533,-2.5736597841511,0.0100629169727692,0.0309417365953179
"gene-AT5G64350",3387.87326769531,0.151684847449457,0.0589381710014126,2.57362664759009,0.0100638806741352,0.0309417365953179
"gene-AT1G52770",59.5426495269631,-0.816043413701762,0.317104978948983,-2.5734172210303,0.0100699732698242,0.0309563409717206
"gene-AT1G25560",1861.44984410068,-0.273943337810404,0.106459331321895,-2.57322053791695,0.0100756981264215,0.0309698111299859
"gene-AT4G17640",2549.31293784203,-0.17605732467056,0.0684262818439298,-2.57294887178177,0.0100836102806227,0.030989999928146
"gene-AT5G10870",436.79051832707,-0.317998434251581,0.123599686300165,-2.57280939596653,0.0100876746002347,0.0309983593559184
"gene-AT2G03720",35.0252158942681,1.23079214364444,0.478413770645185,2.57265199951207,0.0100922628784706,0.0310083264110132
"gene-AT4G17390",12637.4861613499,0.152586927897078,0.05931907781572,2.5723078226385,0.0101023024849803,0.0310350377033253
"gene-AT5G20110",424.738358605316,-0.328613690369622,0.127758594590633,-2.5721454703112,0.0101070413730636,0.0310417832407141
"gene-AT1G47260",4675.06094619577,0.136833933044603,0.0531984705303975,2.57214035817845,0.0101071906228059,0.0310417832407141
"gene-AT5G17170",6558.88884930111,0.162617489843856,0.0632247343743543,2.57205493155568,0.0101096849606378,0.0310453090301434
"gene-AT3G12260",3651.46416977646,0.150363787983056,0.0584621070692261,2.57198714724748,0.0101116645575822,0.0310472533999052
"gene-AT1G80790",2128.45501314996,0.181313186072303,0.0704969844628212,2.5719282527315,0.010113384814107,0.0310484010688981
"gene-AT3G23560",1273.34587450407,0.219074606420403,0.085183670040858,2.57179112282114,0.0101173912668708,0.0310565661904651
"gene-AT3G23390",3974.83194424647,0.174622762148169,0.0679383652819284,2.57031150843157,0.0101607103609904,0.0311853880226377
"gene-AT5G14360",107.439035253446,-0.616898304330276,0.240015586611515,-2.57024267898391,0.0101627295140598,0.0311874341049647
"gene-AT5G60970",982.117596939842,0.229337677386574,0.0892494693960623,2.56962510744845,0.0101808623337225,0.0312347664387049
"gene-AT5G19855",4920.83041928726,0.155378338395348,0.0604672055324632,2.56962988494531,0.010180721948823,0.0312347664387049
"gene-AT1G16630",423.258310190905,0.335986908169387,0.130766314055336,2.56936895863876,0.0101883916913121,0.0312537081295685
"gene-AT1G32910",3.05812659607146,-5.03303036533806,1.95898135418363,-2.56920789704784,0.010193128549019,0.0312640797036217
"gene-AT4G03020",3282.67369871713,0.187254002977054,0.072895402075656,2.56880403489247,0.0102050148490493,0.0312963741726597
"gene-AT4G17560",7982.35986135725,0.143056266498414,0.055706491156254,2.56803585235961,0.010227657733708,0.0313616435746773
"gene-AT1G52000",5517.73243374885,0.726735395947141,0.283025554715349,2.56773773194456,0.0102364571453611,0.0313844522423722
"gene-AT1G04170",4812.92235655617,0.1521878211048,0.0592707225397002,2.56767278318334,0.0102383750862821,0.0313861594143284
"gene-AT5G20720",21976.7231862466,0.133744954593893,0.052092992819676,2.56742696770872,0.0102456369291217,0.0314042459057047
"gene-AT2G45710",889.896727632172,0.261502986015008,0.101889758593462,2.56652866416535,0.0102722134808828,0.0314815218840611
"gene-AT3G27550",214.418837922911,0.525162515351182,0.20466523849598,2.56595853409419,0.0102891127461857,0.0315291230318003
"gene-AT2G27035",41.5120433133013,1.0882872361411,0.424162632873769,2.56573104699909,0.0102958626106597,0.0315456146610685
"gene-AT1G34010",569.130931216772,-0.289872156680958,0.112994239597893,-2.56537109955791,0.0103065508129849,0.031574167024926
"gene-AT5G56760",2728.66429117508,-0.164743867720003,0.0642310978975896,-2.56486146294232,0.010321700742703,0.0316163785103598
"gene-AT4G26980",372.822391353431,0.377455526770825,0.147173322883939,2.56470071732012,0.0103264833256325,0.0316268268037932
"gene-AT3G06980",4329.40561503246,-0.141993021511511,0.055367606548435,-2.56455047207606,0.0103309552791939,0.0316363210867108
"gene-AT1G59650",855.388723035697,-0.243367437049664,0.0949152718612491,-2.56404930710654,0.010345884599292,0.0316778320243096
"gene-AT4G26970",8869.72319024176,0.148348901156984,0.0578625019000148,2.56381760701132,0.0103527932552779,0.0316947769083184
"gene-AT1G35220",1241.78263429002,-0.205477706508798,0.0801658318025713,-2.56315816712086,0.0103724784043773,0.0317508269648925
"gene-AT1G31835",45.3494926079649,0.955358087344636,0.372744777252441,2.56303547533711,0.0103761445885299,0.031757833563434
"gene-AT5G07100",281.401837398477,-0.416335174980164,0.162442506167357,-2.56296941486013,0.0103781190358513,0.0317596611609416
"gene-AT1G15150",66.6610740114686,0.862320665786178,0.336476477555063,2.56279628237924,0.0103832952891511,0.0317712853068649
"gene-AT4G19090",142.034732418445,-0.528561967721408,0.206315620383093,-2.56190959627758,0.0104098411429272,0.0318482853807562
"gene-AT5G05500",166.983856093884,0.562721887343992,0.21965703738145,2.56182043631403,0.0104125137771012,0.0318522360289434
"gene-AT3G04175",25.0874404469854,1.28235128627187,0.500601157005226,2.56162269768482,0.0104184433137142,0.0318661472835836
"gene-AT1G19800",1938.41647687519,0.174205067149823,0.0680197324109457,2.56109603750499,0.0104342507950013,0.0319102638039701
"gene-AT5G54800",2996.77817879351,0.173790336779812,0.0678844357078155,2.56009105721716,0.0104644740732378,0.0319984494967232
"gene-AT3G44400",377.059859040554,-0.409696237040683,0.160036687332086,-2.56001448087048,0.0104667801824887,0.0320012575216131
"gene-AT2G41330",322.500482389673,0.368879234360289,0.144099685981467,2.55988923117938,0.0104705530720588,0.0320085487589293
"gene-AT5G28350",1806.82265770024,-0.174893110509662,0.0683309978499797,-2.55949885136521,0.0104823202254351,0.032036026783076
"gene-AT1G49300",2184.3155622124,-0.165283962626427,0.0645762735670898,-2.55951533738951,0.0104818230521373,0.032036026783076
"gene-AT1G72770",4801.83654362519,0.221792208349609,0.0866569522190669,2.55942775126597,0.0104844646498659,0.0320383342646776
"gene-AT5G35680",2597.66135499026,0.167035390003786,0.0652651474829045,2.5593352109951,0.0104872563081238,0.0320426186841164
"gene-AT1G68765",20.9087675156989,-1.63629279786841,0.639479954337012,-2.55878669342318,0.0105038169938034,0.0320889660916949
"gene-AT5G08470",1704.09743360191,-0.189003114283252,0.0738843771915879,-2.55809308364544,0.0105247915679523,0.0321487837813502
"gene-AT2G19560",793.329698319236,-0.243197792145511,0.0950759590012646,-2.55793151812727,0.0105296826127136,0.0321594637571606
"gene-AT4G16140",1181.00454244241,0.24416413803777,0.0954588743396328,2.5577940210049,0.0105338466315171,0.0321636612124143
"gene-AT3G09100",2392.89190334677,0.166155288677575,0.0649596854656495,2.55782163177864,0.0105330103380927,0.0321636612124143
"gene-AT3G01160",1197.39128685671,0.225492865238752,0.0881708445759817,2.55745384228947,0.0105441550377278,0.0321908739593492
"gene-AT4G39910",2498.49851838453,-0.168904565396512,0.0660463817063147,-2.55736288700223,0.0105469127678289,0.0321950306477847
"gene-AT1G80660",2.58494587328119,-4.79733816054325,1.87605588893752,-2.55714032232812,0.0105536635508651,0.0322113736359229
"gene-AT4G14370",150.340130326665,-0.550911536297541,0.215487760658859,-2.55657924428337,0.010570699108024,0.0322590988263532
"gene-AT5G18245",414.169697551415,-0.316970675869381,0.124000031825856,-2.55621447190054,0.0105817875109463,0.0322886645778631
"gene-AT1G60810",1348.09695822119,0.199333963914309,0.0779844793537183,2.55607225394401,0.0105861134748875,0.0322975907141348
"gene-AT4G16700",162.42984117741,0.537412878700069,0.210268547855903,2.55584053906321,0.0105931651117089,0.032314829251342
"gene-AT2G40540",3792.04363793843,0.144352468308855,0.0564824703387457,2.55570387490351,0.0105973260865843,0.0323232463267921
"gene-AT5G06950",746.862899135714,-0.244812907256664,0.09580993933199,-2.55519321861134,0.0106128867602998,0.0323664271664796
"gene-AT4G24560",1796.35704972475,-0.198073386623235,0.0775340757616703,-2.5546623813778,0.010629083923677,0.03241153744989
"gene-AT1G27090",7373.32098560379,-0.153038328931934,0.0599087402693445,-2.55452423542686,0.0106333027033444,0.032420114641864
"gene-AT1G23360",919.804360743689,0.225725552629053,0.0883704976956348,2.55430894376646,0.0106398803713115,0.0324358806824528
"gene-AT1G76410",124.251845945258,-0.644566721436323,0.25235167388064,-2.55423992844682,0.0106419897178554,0.0324380225914114
"gene-AT1G02460",96.5310394447795,0.835055231432291,0.327119935013319,2.55274944157192,0.0106876349753116,0.0325717810988869
"gene-AT3G44050",529.047386134203,0.354424284257945,0.138842098919749,2.552714825082,0.010688697149715,0.0325717810988869
"gene-AT1G51890",291.799657091209,0.438092961023009,0.171654637819285,2.55217666465981,0.0107052221726211,0.0326178274416583
"gene-AT3G61415",785.990967349705,-0.258454637276204,0.101276097230302,-2.5519806187681,0.0107112476983449,0.0326318748416087
"gene-AT3G05830",490.986767309967,-0.299069738147242,0.117199637920918,-2.55179745818876,0.0107168799149257,0.0326447204700492
"gene-AT5G27620",608.162439562083,0.284125795036392,0.111365666041747,2.55128717076844,0.0107325852230465,0.0326882423270677
"gene-AT1G27650",2743.25790072879,-0.159971090931678,0.0627041794335416,-2.55120300395968,0.0107351776216512,0.0326918199653532
"gene-AT5G09876",7.11279570497036,-3.25433855525991,1.27578537464482,-2.55085112271797,0.0107460218487526,0.0327205226212051
"gene-AT5G03150",687.928267714857,-0.295465987626497,0.115848104600098,-2.55046026559029,0.0107580786454019,0.0327485855424847
"gene-AT2G30700",1680.2294391759,0.189266938478206,0.0742082239666624,2.55048468163358,0.0107573251300173,0.0327485855424847
"gene-AT1G48950",1312.60343365971,-0.208238418061795,0.0816564656797931,-2.55017672303354,0.010766832627366,0.032770907280152
"gene-AT1G53875",6.62864341955551,-2.79482015758045,1.09610934385184,-2.54976401146182,0.0107795858401753,0.0328053939406893
"gene-AT4G08470",785.72688754638,-0.344186855760539,0.134993376402912,-2.54965736047116,0.0107828836484633,0.0328110997690572
"gene-AT1G80620",1341.7570905103,0.239419367705906,0.0939438087129035,2.54853801422489,0.0108175496529771,0.0329122413838235
"gene-AT5G10100",159.333530344528,0.561506089232717,0.220374130224548,2.54796735288565,0.010835261058021,0.0329617789890377
"gene-AT5G67600",1256.78319603222,0.222733529096211,0.0874321184809922,2.54750237059203,0.010849711594791,0.0330013849972677
"gene-AT4G33860",2.60761761108429,-4.80851733966928,1.88773499152652,-2.54724172685958,0.010857819268224,0.0330216901221284
"gene-AT5G11560",7328.9648554015,0.125896835486114,0.0494261850957677,2.54716877788924,0.0108600894082385,0.0330242386475763
"gene-AT5G47930",7053.06593846358,0.157709282731918,0.0619195949590898,2.54700120109178,0.0108653059225395,0.0330357448929111
"gene-AT3G63380",168.274505812732,-0.487152620859985,0.191270534411775,-2.54692978381722,0.0108675297545071,0.0330381501132736
"gene-AT4G14190",532.508850172069,0.297013552539602,0.116631382773841,2.54660062734178,0.0108777844470807,0.0330649659326698
"gene-AT3G28670",900.22198975378,-0.232834574519624,0.0914365984395466,-2.54640459611545,0.0108838957796443,0.0330791818614497
"gene-AT1G69710",35.382958092167,-1.12041941527386,0.440137063339485,-2.54561478366039,0.0109085493476812,0.0331497416194229
"gene-AT4G36660",838.144952900817,0.229345238074034,0.0901221361089447,2.54482692017851,0.0109331915132962,0.0332202481361308
"gene-AT2G28700",51.9298425089369,1.00415417773116,0.394740423549005,2.54383417006822,0.0109643123906593,0.0333104188954168
"gene-AT1G66240",3882.82440514554,0.150860008619503,0.0593055340286015,2.54377624433408,0.0109661306832543,0.0333115541332054
"gene-AT1G06265",261.169561221348,-0.384998047709523,0.151356408056374,-2.54365211657327,0.0109700279641325,0.0333190035333156
"gene-AT1G33265",659.905732394664,0.312550291287107,0.122877736705425,2.54358763163407,0.0109720531051008,0.0333207655143579
"gene-AT1G28395",736.143271248857,0.257232080890554,0.101146711757502,2.54315811578002,0.0109855504711047,0.0333573621692392
"gene-AT1G18070",6361.85236727739,0.128688973251328,0.0506037467201785,2.54307203699628,0.0109882572368496,0.0333611881006604
"gene-AT2G25430",5569.79249528811,-0.15680102529975,0.0616604149184453,-2.54297713544648,0.0109912421231705,0.0333658573088716
"gene-AT5G49010",193.006787516681,0.489930343584653,0.192666004449285,2.54289979690535,0.0109936751426016,0.033368850218935
"gene-AT1G14980",2777.88083507485,0.208196234535982,0.0818793304348294,2.54272028643044,0.0109993242681501,0.0333816028295964
"gene-AT3G61860",1980.73551015667,0.171358733330642,0.0674075599744413,2.54212930115873,0.0110179405749618,0.0334337007129942
"gene-AT5G23000",70.2695443613377,0.754467564576137,0.29690275628004,2.54112684580307,0.0110495824014746,0.0335253053415266
"gene-AT3G27830",19034.050166964,0.128596261652466,0.0506131230836224,2.54076914874431,0.0110608923952257,0.0335552055968306
"gene-AT2G09795",405.343781705261,0.321383937895662,0.126503649907033,2.54051118787359,0.011069055220467,0.0335711356476062
"gene-AT5G14100",529.385743934058,0.291319050770099,0.114669455446406,2.54051133003116,0.0110690507206082,0.0335711356476062
"gene-AT5G20490",6364.82273643141,0.140227659178439,0.0551991419938137,2.54039563140591,0.0110727135849877,0.0335778146444281
"gene-AT2G32880",1762.09425138277,-0.189232205012526,0.0745067752644484,-2.53979862020441,0.011091631283257,0.0336267167115485
"gene-AT1G16320",3433.16170449765,0.176588617156931,0.0695286979607515,2.53979467955252,0.0110917562473671,0.0336267167115485
"gene-AT5G39680",43.4398801662951,-0.953085591962951,0.375284621962508,-2.53963401692001,0.0110968521707536,0.0336377434212445
"gene-AT2G38310",1236.89195504815,-0.300197167835996,0.118214536646008,-2.53942684506671,0.0111034263511132,0.0336532476643428
"gene-AT2G19240",70.1156970470966,-0.793763163070696,0.312630406471245,-2.53898260258861,0.0111175351538845,0.0336915814316497
"gene-AT4G30230",56.7874914079935,-0.864831688070606,0.340683676074575,-2.53851812929627,0.0111323034989753,0.033731903598275
"gene-AT1G10400",17.1506729192008,-1.54925411984913,0.610343395148824,-2.53833191636549,0.0111382291980363,0.0337365594479861
"gene-AT5G26670",631.358742879405,0.279998889010673,0.110304632117028,2.53841460360075,0.0111355975652481,0.0337365594479861
"gene-AT5G45775",5293.51666259933,0.164683824443469,0.0648779912802992,2.53836194977073,0.0111372732805284,0.0337365594479861
"gene-AT1G61795",407.764247370633,0.318643181218006,0.125574900941709,2.5374750752614,0.0111655318606401,0.0338148147063961
"gene-AT4G19860",5623.41837194361,-0.143091616717748,0.056393558734601,-2.53737518838215,0.0111687185540737,0.0338200237870501
"gene-AT4G29390",4240.35853403996,0.161194189403196,0.0635347361984606,2.53710330833328,0.0111773964416705,0.0338418572148741
"gene-AT5G42870",2148.56027435155,-0.170465721123155,0.0671932346358746,-2.5369476859824,0.0111823663018698,0.0338524595713294
"gene-AT1G30755",402.485884256545,-0.3184805041689,0.125576620958566,-2.53614487902158,0.0112080354435906,0.0339220894135083
"gene-AT5G08260",1153.06047572555,0.231326647622472,0.091212228982079,2.5361363295696,0.0112083090871902,0.0339220894135083
"gene-AT2G39120",83.9619155285838,0.72124496155102,0.28441004748696,2.53593348028286,0.0112148034556504,0.0339328372764521
"gene-AT5G22780",2562.71326389116,-0.167237638788862,0.0659468601018607,-2.53594543440807,0.0112144206429312,0.0339328372764521
"gene-AT3G08870",145.432997050825,0.58535391188789,0.23083991959947,2.53575686953771,0.0112204604991719,0.033945499691735
"gene-AT3G12670",3020.75025727824,0.183551036713923,0.0724052202975263,2.53505252742382,0.0112430465944189,0.034009367889375
"gene-AT5G04800",3737.47472288648,0.147696249501099,0.0582699547934097,2.5346896187708,0.0112546997167639,0.034040152251949
"gene-AT5G55830",129.581287231265,0.603751971797236,0.238200087941602,2.5346421028411,0.0112562262635039,0.0340403044472309
"gene-AT4G14910",1646.19999619782,0.184139968794517,0.0726591735139957,2.53429759642184,0.0112672997393868,0.0340693239824967
"gene-AT5G23910",680.770034762219,0.259442814033723,0.102397159643592,2.53369150996718,0.0112868046678017,0.0341220017226865
"gene-AT2G39890",1325.72968154084,-0.20157000213521,0.0795567121083579,-2.53366431056965,0.0112876806947679,0.0341220017226865
"gene-AT1G19715",4068.0861307265,-0.171677564969639,0.0677866059259862,-2.53261780294897,0.0113214320614823,0.0342195440956508
"gene-AT5G48840",564.354246033661,0.298853203964584,0.118015677178149,2.53231783361676,0.011331123009791,0.0342443467212018
"gene-AT3G45410",239.597648372731,0.478927174514703,0.189168034513687,2.53175530287623,0.0113493162463911,0.0342862968230223
"gene-AT1G10690",223.524181542863,0.427418071484815,0.168817847750104,2.53182988162194,0.0113469027479264,0.0342862968230223
"gene-AT2G03220",849.388682327379,0.257486136248246,0.101702799658913,2.53175071986014,0.0113494645756594,0.0342862968230223
"gene-AT5G55090",88.0442846958196,0.657471062172631,0.259732720972628,2.5313370595379,0.0113628597780534,0.0343222666521001
"gene-AT2G39550",817.233096685528,-0.234610087908768,0.0926924846297675,-2.53105835759877,0.0113718926524865,0.0343450520856169
"gene-AT4G38240",1197.55303003562,0.21469450186159,0.0848319949379293,2.53081991079757,0.011379625896495,0.0343639069600941
"gene-AT1G52750",421.886490492056,0.316063776082122,0.124894112633988,2.53065392288244,0.0113850119286677,0.0343756697738835
"gene-AT3G19120",1093.9496922225,-0.240366184873988,0.0950007000782574,-2.53015172178715,0.0114013213039015,0.0344204069058215
"gene-AT3G44620",2343.59646060656,0.163902038504181,0.0648086909994583,2.52901325387904,0.0114383707667927,0.0345277381216747
"gene-AT3G49190",55.0659757208267,0.874483122561185,0.345872125333257,2.52834229332184,0.0114602560291885,0.0345858868880958
"gene-AT1G53163",67.1989850707434,0.801679226762131,0.317078467162126,2.52833071238553,0.0114606341000017,0.0345858868880958
"gene-AT5G62890",5318.37372177335,0.131470036887918,0.0520068050234138,2.52793911928889,0.0114734245511358,0.0346199550804291
"gene-AT3G13410",6811.0381157123,0.139277886144647,0.0551040837314747,2.52754200257381,0.0114864083552216,0.0346545977054893
"gene-AT2G39170",770.518032012219,0.254670880440753,0.100762485532417,2.52743745943843,0.0114898285799011,0.0346603816357848
"gene-AT2G41835",227.868813524716,0.466201837399065,0.184470141661394,2.52724822131273,0.011496021977897,0.034674528553084
"gene-AT4G20770",31.6045599886311,-1.12091440961437,0.443555410725014,-2.52711247007939,0.0115004666782113,0.0346833980032531
"gene-AT5G08920",18.4311873828989,-1.52233406576444,0.602598902257953,-2.52628084794084,0.011527728546953,0.0347610687281533
"gene-AT1G78170",897.224362392865,0.255005936164681,0.100978294036778,2.5253539743086,0.0115581804740671,0.0348483372844552
"gene-AT1G62305",287.996145174024,-0.400046717160418,0.158424106914204,-2.52516315195053,0.0115644586920721,0.0348627079331272
"gene-AT2G20320",865.405079935042,-0.255929454377291,0.101359309542117,-2.52497235363415,0.0115707391444484,0.0348770815597171
"gene-AT3G57860",210.460680904603,-0.444687294338281,0.176137473443843,-2.52466034423991,0.0115810159880304,0.0348989346142177
"gene-AT2G01505",349.437221388256,0.375995128597743,0.148928887877713,2.5246621656537,0.0115809559715197,0.0348989346142177
"gene-AT4G12620",285.054961212462,0.375971905454575,0.148926471118068,2.52454719857362,0.0115847447364006,0.0349056094180923
"gene-AT3G15020",1655.60596722883,0.207375553056904,0.0821626749544268,2.52396301814576,0.0116040135263249,0.0349590995431835
"gene-AT3G25870",116.737721875682,0.619806466131935,0.245620131066369,2.52343512496725,0.011621450173618,0.0350070567672707
"gene-AT4G37682",65.2937963065781,0.765723266279754,0.303529075789583,2.52273448363339,0.0116446287031527,0.0350682439394062
"gene-AT1G16300",639.006730761913,0.259537894287546,0.102879808305916,2.52272917845846,0.0116448043646313,0.0350682439394062
"gene-AT3G15710",902.827453500823,-0.224205457758754,0.0889172587117311,-2.52150663445019,0.011685347190062,0.0351857431255732
"gene-AT5G12140",4132.74067951091,-0.165274702696779,0.0655531114736661,-2.52123353081681,0.011694421128981,0.0352084680523793
"gene-AT5G49020",1168.02280397974,0.234396331697782,0.0929788825063592,2.52096309806424,0.0117034124858799,0.0352309384480294
"gene-AT1G75690",9533.42538170029,0.121462406635294,0.048194569776971,2.52025087468116,0.0117271218616757,0.0352977030424723
"gene-AT3G15930",84.6486594517714,-0.836874969003448,0.332099376957845,-2.51995344486803,0.0117370356792057,0.0353229320969465
"gene-AT2G39795",347.599156487853,0.351319033214789,0.139430517147829,2.51967101895139,0.0117464562727667,0.0353466703893679
"gene-AT1G15000",825.443580996828,0.249552477195306,0.0990455151179065,2.51957372222489,0.0117497032534677,0.0353518276776763
